ProductId,UserId,Score,Summary
B0015R9BQG,A3BSVEVBV9RZS2,5,Great Flavor Even fooled meat eaters
B0015R9BQG,A2IKX7H2PLHULP,5,10 grams of protein in 90 calories!
B0015R9BQG,A2XJGCX2KT6FA8,5,I love these!
B0015R9BQG,AN7TFQ6TWUC9I,5,Yum Yum
B0015R9BQG,AE1ZME0QHI8U,4,yea - high protein and vegetarian - but a bit bitter
B0015R9BQG,A1H703P9ALYVM6,1,Slimy and disgusting
B0015R9BQG,A3N5SKXEA0NN57,1,Not as good as it could be (misleading ingredient label also)
B0015R9BQG,A3N5SKXEA0NN57,1,"IF you like this, just try tasty east Soy Jerky"
B0015R9BQG,A3N5SKXEA0NN57,1,Not what it claims or a bit deceptive
B0015R9BQG,APX38OL5RONWA,4,"Good, but a bit too sweet"
B0015R9BQG,A3QOK68RA24N9M,5,Very Convincing Meat Replacement
B0015R9BQG,A2T0LGPLQY2GW,4,Great Tasting Vegan Jerky!
B0015R9BQG,A2W3ABLWMJ84NS,1,I wanted so much to like it!
B0015R9BQG,A3O8Q6J5O5RB6Q,5,Awesome veggie snacki
B0015R9BQG,AWID3YSMRB8EU,5,Try every flavor in singles before buying in bulk.
B0015R9BQG,A3O8Q6J5O5RB6Q,5,Great meatless protein snack
B0015R9BQG,A1CIU572HUUE5A,4,"Very good, but a little bland"
B0015R9BQG,AXQIHSF9KK7CO,5,Vegetarian Staple
B0015R9BQG,A79XDKI3P4VN9,5,Delicious and vegan too!
B0015R9BQG,A2TCY4Q5S0NO5Z,5,Tasty!
B0015R9BQG,AE1ZME0QHI8U,4,ok product really sloooooww shipping
B0015R9BQG,AJ7UVZ40J5S7C,1,Really terrible! Try another flavor. Don't waste your money!
B0015R9BQG,A2Z01X6BIVQYYM,4,Texas Barbecue is the only good one IMHO
B0015R9BQG,A3MD1DYKEGKYQB,3,Not that good.
B0015R9BQG,A2CB6F0TPMCCL2,4,yummy
B0015R9BQG,A1CIU572HUUE5A,5,Fantastic!
B0015R9BQG,A1CIU572HUUE5A,5,Fantastic
B0015R9BQG,A3N4ADZDBUSTZK,5,Primal Spirit Vegan Jerky Texas BBQ
B0015R9BQG,A3N4ADZDBUSTZK,5,Primal Spirit Vegan Jerky
B0015R9BQG,AJ7UVZ40J5S7C,5,Seriously Delish!
B003LTPY08,A1KOCGNDLF2VUR,5,PEGGY
B003LTPY08,A2PJZELNVQXN4W,5,Always Good
B003LTPY08,A1AULJ471YG7X3,5,Great Variety
B003LTPY08,A2TJG4N8LNJW23,4,"Smells one way, tastes another, but thankfully both are pretty good!"
B000EM8KZ6,AQ5DOLCW77FEE,5,"A bit different, and wonderful"
B000EM8KZ6,AT050AMICV57J,5,Szechuan Peppercorns
B000EM8KZ6,ARYSDAZNRXN6G,5,GREAT Product!
B000EM8KZ6,A2CBP9IPSHKYTC,5,Spicy flavorful peppercorns
B006GCMI5Q,A28RREP03HJZGU,5,BEST NO SALT SEASONING I'VE EVER TRIED!
B0075LFKRK,A3QNQQKJTL76H0,5,This stuff is unbelievably delicious!
B000BGZNXW,A2I6FFCUE6KID9,5,Measures each shot accurately.
B000BGZNXW,A1J1V7RZ3WWYFT,5,A+++ awesome pump
B000EVMNNC,A2YB7DLC3FOR7W,5,Just the right amount of tang!
B000EVMNNC,AEMV9IMH665B9,5,I Will Be Back!! Addictive!!
B000EVMNNC,A11OTLEDSW8ZXD,5,Taste like real grapefruit
B000EVMNNC,A33REC3J2JU2EL,5,"In-Your-Face Grapefruit Flavor, Chewy, Not Hard, Store Well"
B0007A0PXA,A23ZYHOZTVFWL0,3,Okay
B0007A0PXA,A3IJIU6311RN1V,3,Yamamotoyama takes mediocre turn
B001ONPN9K,A3NEAETOSXDBOM,5,Our favorite cheese crackers
B001ONPN9K,A31N6KB160O508,5,"Yummy, scrumptious snack cracker"
B001ONPN9K,A3B1360JOYS0GJ,3,Not very flavorful.
B001ONPN9K,A2L6GDFGKYC6GP,4,Love Cheez IT!!
B001ONPN9K,A1Q7A78VSQ5GQ4,5,"Really good crackers. Rate a 5 on taste, 3 on delivery."
B000Y8Y8HY,A1TD2589ZVHZ3S,5,Better than crack!
B003X4MWT2,AIMENKO3TMZ4X,1,TERRIBLE DISAPPOINTMENT
B003X4MWT2,AYBCQ12Z5ZPQG,5,Puhleeeeeeeeeeeez Keep This Stuff Stocked!
B0001KL1XO,A3FM9FBCAXB57H,2,Overpriced and over roasted.
B000NZJXU0,A3P222CN9HAPTF,3,A coating too far
B0058AMY74,A2NO1TXXS9T0EE,4,Hard
B0058AMY74,A1IRN1M05TPOVT,5,Kettle potato chips:  Fully loaded baked potato
B0058AMY74,ARONI7W0W677H,5,"Fresh, Lightly-Spiced, Crunchy Kettle Chips. Good Value, Good Product."
B0058AMY74,A1Y3XPZK9ZADFW,4,glad to find them in 1 oz size
B0058AMY74,A1Y3XPZK9ZADFW,4,"pretty good, could be better"
B0058AMY74,A1ELZC3WXWILX2,5,a slight taste of jalapeno
B0058AMY74,A1X5RAIMX4ZSLJ,5,Best chips ever
B0058AMY74,A1IRN1M05TPOVT,5,Kettle potato chips:  Sweet onion
B0058AMY74,A1S8ELUE383P8E,5,Ridiculously Good
B0058AMY74,A2OEUROGZDTXUJ,5,Delicious!
B0058AMY74,A17V3UVYMI69TE,4,PUCKER UP
B0058AMY74,A22PUBSSNP54L,5,I love these chips.  They are thick and crunchy!
B0058AMY74,A15USNEAJUXOSH,4,Quite good
B0058AMY74,A15USNEAJUXOSH,5,Delicious
B0058AMY74,A2BLJGGWN8GTXQ,5,Salty and vinegary!!!
B0058AMY74,A1FXCNUVQ6FOMC,5,WOW!!!!
B0058AMY74,A926YP1BSD72Y,5,Best gluten-free dairy-free chips
B0058AMY74,A33PLZ7SD5MCG0,4,A unique flavor for fans of Thai food
B0058AMY74,A3EEBE82C3HYRD,3,"Honey Dijon leaves bad aftertaste, NY Cheddar are pretty good"
B0058AMY74,A35JPD8Q492FJC,5,Yowzah!!
B0058AMY74,A391CLP4UMXJQG,4,Very good.
B0058AMY74,AYB4ELCS5AM8P,5,Excellent!
B0058AMY74,A2GOE7ITDGYVE,5,Tangy goodness.
B0058AMY74,A19G8B2QYETD7W,3,Heavy on the Vinegar
B0058AMY74,A3PZ4AXTY9J1DZ,4,"A delicious, crisp chip with good flavor"
B0058AMY74,ACFPHOYVB71V4,5,BEST BUY in BBQ Chips
B0058AMY74,A1H80WDFOR94Q5,5,Love Them!
B0058AMY74,A3Q5YZNYGGUP8W,5,Crunchy and Tasty
B0058AMY74,AKRLMISQPL8QW,5,Convenience at low cost
B0058AMY74,A2MUGFV2TDQ47K,3,An Acquired Taste
B0058AMY74,A1465JH39KR5O5,5,Best deal ever!
B0058AMY74,A1L17QW3R7A519,5,Yum!
B0058AMY74,AOSFLVLMAG0N5,5,Barbeque perfection
B0058AMY74,A2H2Q5RW1K56AI,5,Excellent Thai-flavored chip
B0058AMY74,A13VD7TJDWVOEC,5,Best Kettle Chips!
B0058AMY74,AKKQKYX8ODUAF,5,The Supreme Salt & Vinegar
B0058AMY74,A3RB0YBBYGXBYE,5,Delicious as always!
B0058AMY74,A3492ZW10B65ON,5,OooH Yummy!
B0058AMY74,A2ZEFDVX4X5TPX,4,Not quite the best...
B0058AMY74,A2MMTWKCJET6S,4,want to gaain twenty pounds with no control whatsoever? Buy this!
B0058AMY74,A3RMGIKUWGPZOK,5,One of Their Best Flavors
B0058AMY74,A1E2Y40TTPL8YK,5,Love these chips!
B0058AMY74,A56JFSLUCHI4J,5,Highly addicitive chips
B0058AMY74,A1DW1FK1H3F2TM,5,These are AWESOME!
B0058AMY74,A3PJZ8TU8FDQ1K,5,"One bite and you'll become a ""chippoisseur"""
B0058AMY74,A3PJZ8TU8FDQ1K,5,"Crunchy, salty, sweet...finally, a Superbowl snack that scooores!"
B0058AMY74,AU3VZDTQH0J4M,5,These chips make me weak at the knees
B0058AMY74,A3B0HXAUWCLSZO,5,By far my favorite chips
B0058AMY74,A17UR3NRLARXCH,4,"Good chips, more cheese"
B0058AMY74,A31N6KB160O508,4,Pretty good tasting chip
B0058AMY74,A339FKUBFG0VLX,4,Yummy chips
B0058AMY74,A3MLESXA2VGWJC,4,Best sour cream & onion chip I've had
B0058AMY74,A3UCO7B9HP42BG,5,Great chips
B0058AMY74,A1DOBB5XZ1KMZ5,5,Fabulous!
B0058AMY74,A3I96LKK3S15D0,5,Box-o-Chips
B0058AMY74,A2LS9RBSI8SDZF,5,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover
B0058AMY74,A324FVIOYCWNSB,4,An addictive potato chip
B0058AMY74,A1RRHET1QIP1YK,5,Great Chip!
B0058AMY74,A12OF4IM7A8YS,5,"Excellent balance of taste, crunchiness, and moisture"
B0058AMY74,AUHS7PQNAHNDI,5,Yum
B0058AMY74,A26ONAQEIUEMV4,5,Very good chips at a great price.
B0058AMY74,AOHRHPJP38LLT,2,70% of the chips in the bag are over cooked
B0058AMY74,A1AXXMJQ3NDIFK,5,Great chips!
B0058AMY74,A31N6KB160O508,4,Not bad but a little hard to get used to
B0058AMY74,A31N6KB160O508,4,Firm quality chip
B0058AMY74,A1WQ3UGXPT15VI,2,Not  Very Creamy or Chivey...
B0058AMY74,A1B05INWIDZ74O,3,Prefer other flavors
B0058AMY74,A1B05INWIDZ74O,5,These will be habit forming!
B0058AMY74,A3TEMXOLE1APPZ,2,Good and tangy
B0058AMY74,A2OAYIM13WIXCH,5,the best chips ever
B0058AMY74,A2BFFXK7TEINBE,5,I do not even like kettle chips and I love these
B0058AMY74,A3N9DN0V2YXAXA,5,You have to love sea salt and vinegar already
B0058AMY74,A2C5BWOM7329UD,5,Addictive
B0058AMY74,APGAA43E3WPN7,5,amazing chips
B0058AMY74,ABR7HU5H1KNE,5,Best Chip Ever
B0058AMY74,AJQD2WWJYOYFQ,4,"Tangy, spicy, and sweet- oh my!"
B0058AMY74,A16YH487W9ZYO0,4,An indulgence with a bite
B0058AMY74,A83YQC1XOU4CS,5,The best I've had
B0058AMY74,A2LGWBIT9WCTVA,5,Excellent chip!
B0058AMY74,A3TX8RH943OLBM,2,salt and vinegar chips
B0058AMY74,A3L4OZ0U0A5UDH,5,Delicious!!
B0058AMY74,A2OEUROGZDTXUJ,4,I like them.
B0058AMY74,A30H2335OM7RD6,5,Love Kettle Chips
B0058AMY74,A2SYKMR242D0X6,5,Best unsalted chips
B0058AMY74,A27YPCR3ZXWVFE,5,So Delicious...Yet my companions wont touch them.
B0058AMY74,A39Y59C6FTC0GL,2,"Love Kettle Chips, but not this flavor!"
B0058AMY74,A3I5AT1101AS3A,1,Maybe the worst chips ever.
B0058AMY74,A22LENLDTGQIU7,1,Surprise 1  It's different...
B0058AMY74,A2ZCD6KO2YY9IZ,5,Tasty
B0058AMY74,A2C18CH1YC6BYT,4,Crisp
B0058AMY74,A2M8JQ3AME7878,3,Vinegar... Not my taste!
B0058AMY74,A3B6TOEXSQVO24,5,spicy thai chips
B0058AMY74,A16S0NQ3MWJXFL,5,"Delicious, what else did you expect?"
B0058AMY74,A1UM73T71CFPSY,5,Great Value
B0058AMY74,A38KP1POQ191WT,1,"I have had better ""Jalapeno Kettle Chips"""
B0058AMY74,A1AVLKAXW55QQA,4,Spicy but good
B0058AMY74,A2DQBXU2LEVWWA,3,boulder salt and malt vinegar chips are way better
B0058AMY74,A4NDPXCYKRCY2,2,POTATO CHIPS
B0058AMY74,A3TK2IOP8UQ087,5,"Lightly Salted, Heavily Delicious!"
B0058AMY74,AYBYYDVV5ABJE,3,Too Much Flavor
B0058AMY74,A3MFU0GVZUVH3K,5,Love at first bite!  Tongue-puckering tang and crunch!
B0058AMY74,A27C44BIRQH3QW,5,The Best Chips...PERIOD!
B0058AMY74,ACYR6O588USK,5,Delicious Extra Crunchy
B0058AMY74,A13SOXNMWXQVNU,5,Chip snob alert!
B0058AMY74,A1MFG9E45RX5OW,5,Best Salt & Vinegar!
B0058AMY74,A2L9028WTVFL1I,5,Gourmet powerful Salt & Vinegar chips!
B0058AMY74,A1BXG0K7UD9CTD,1,They changed the Chips now they taste horrible
B0058AMY74,AY1EF0GOH80EK,5,Do not miss the salt!
B0058AMY74,AWLK6NSSV0YNA,5,Great deal
B0058AMY74,A15U6JW86FB9OV,5,Best Chips out there!!!
B0058AMY74,ALCKGM3XF391,4,"Great price, but not as tangy as I expected."
B0058AMY74,A1LERBW69A3FDS,3,burnt
B0058AMY74,A3CN9CCJUNIPKT,3,"Gaaak!  An ""extreme"" potato chip...!"
B0058AMY74,A3P8OWYR65G9UF,2,Kettle Chips
B0058AMY74,A2EMS62FCYODRS,5,"Absotively, Posilutely Delicious"
B0058AMY74,A18VDAH788BOAC,1,Gone down hill
B0058AMY74,A2NI99G9BANORP,1,completely ripped off
B0058AMY74,A2A1XYSB692L6J,5,C H I P.....C H I P.....H O O R A Y....!!!!!  :  )  ( B A C K Y A R D.....B A R B E C U E )
B0058AMY74,A3RMGIKUWGPZOK,3,Not the Best
B0058AMY74,A2TN9C5E4A0I3F,1,STALE.  Beware buying these on special!
B0058AMY74,A2LN5DDGT21310,4,THESE ARE VERY GOOD
B0058AMY74,A3GJQ3W0T0KWEO,1,USED to be my favorite chips
B0058AMY74,A1PGMT8XLL4FPM,1,"Stale, Rancid Oil Taste, And if You Like Even the Tiniest Bit of Salt Flavor on Your Chips..."
B0058AMY74,A4XCTURC8URLE,1,Disgusting
B0058AMY74,A21D8LH2CD2EIZ,2,"Taste terrible, way too strong"
B0058AMY74,A14SOW889A4TAT,1,Over-fried
B0058AMY74,A6UFSCD6O8JMT,4,No salt Kettle chips.
B0058AMY74,A14HZ5EMD2WCG,3,Not as good as the English sell
B0058AMY74,A3ARC3UIY3Z1KQ,1,VERY DISAPPOINTED
B0058AMY74,A2B5OI74EHGVH1,1,dripping in oil
B0058AMY74,ATZ0P4653KL13,2,Not so good.
B0058AMY74,A2GDBBZMMBX1L,2,Bags O' Salt with chips added.
B0058AMY74,A35KU4XNOVV194,1,Chips
B0058AMY74,A3D7FUBG14QWKX,1,Garbage
B0058AMY74,APA1GLNHF6K9H,1,They're Not Madhouse Munchies!!!
B0058AMY74,A31MZR41SM9JU5,1,Too SOUR!
B0058AMY74,A1RUS8VOWCIC28,1,AWFUL TASTE
B0058AMY74,A10RJEQN64ATXU,5,delicious
B0058AMY74,A2OLJKXJBAYBTY,1,"Kettle has sold out, the chips are horrible now"
B0058AMY74,A3UFRBCC1CSCSJ,1,The bags were damaged with holes and stains.
B0058AMY74,AR7TAEEUDHMUB,1,Kettle Chips Make Great Mouse Food
B0058AMY74,A320QA9HJFUOZO,5,orgasmic
B0058AMY74,A1GBZCL326K4GN,5,A tang that packs a punch!
B0058AMY74,ADS5APY1NKTL4,5,great (hot) new flavor....
B0058AMY74,A3ARZW7S96SESC,1,HORRIBLE I CANT BELIEVE THIS!
B0058AMY74,A2JFHMA59G55MJ,5,Favorite Kettle flavor and a great value!
B0058AMY74,AJWLSDYCSQNBL,1,Kettle Brand Potato Chips - New York Cheddar
B0058AMY74,AG7EF0SVBQOUX,5,My favorite flavor
B0058AMY74,A1FAHUMEJO9S1K,5,So much flavor your farts will smell like sweet onions
B0058AMY74,A3RMGIKUWGPZOK,5,Great Chip!
B0058AMY74,AWM1SL1PYY3A3,5,Awesome and delicious!
B0058AMY74,AW11YEHZRZ4D1,5,The only thing I have ever been addicted too...these chips!
B0058AMY74,AX7K82LNPVATT,5,Good chips
B0058AMY74,A2VQWV1HMW99AS,1,what happened? the recipe has changed
B0058AMY74,A1Q7A78VSQ5GQ4,5,"YUM! If you want a snack, have something REALLY good!"
B0058AMY74,AV51MFS5XJXFP,5,a good buy
B0058AMY74,A20K6K9TZGX7RQ,5,Yoli
B0058AMY74,A2A8KWCE8RKB9T,4,Good chips
B0058AMY74,A27GRVH9ZJGXLT,5,Awesome
B0058AMY74,A2E74M662DXAAR,1,burns the skin off your lips
B0058AMY74,A3JJI4J8XAMK5Y,5,Great chips with very low sodium
B0058AMY74,A1CMTRQCJFV8L3,5,Kettle Chips
B0058AMY74,A2R9GBWL1CDBN1,4,Spicy Thai
B0058AMY74,A3PSJEB2O37G8U,5,smiles
B0058AMY74,A2OEUROGZDTXUJ,5,My favorite Kettle Chip
B0058AMY74,A2933AO5D7O1T6,5,Best salt & vinegar chips out there!
B0058AMY74,A2NO1TXXS9T0EE,5,Amazing Service
B0058AMY74,A2II09GQGWOMTQ,5,Crunchy and spicy.
B0058AMY74,AQQLWCMRNDFGI,4,Pretty tasty and decently spiced. . . .
B0058AMY74,A24ZV048V7J0MT,5,Great Tasting Chips
B0058AMY74,A3L5L1NZIKLSJU,2,"Kettle Chips, Sea Salt"
B0058AMY74,A5U1K1NRQEZW9,3,Good deal but close expiration date!
B0058AMY74,A216YA3CYXIOGI,5,GREAT TASTING CHIPS
B0058AMY74,A20FQULBVVWA8B,5,"Buy These, Eat These, Be Happy!"
B0058AMY74,A1LFB8KRBI9IE2,5,Eating them for years.
B0058AMY74,A2N10M1J3KJZK4,5,These chips will make you fat
B0058AMY74,A3NXBP212KFH5X,5,Like Spice? Get these
B0058AMY74,A3RMGIKUWGPZOK,5,Fantastic
B0058AMY74,A3PM9DMVYG9HDK,5,"Sweet, salty, tangy: the way a snack should be"
B0058AMY74,A2TMSO255FQBBU,5,Some of the best chips anywhere
B0058AMY74,A20ORC60J05BP3,5,the defacto standard for Salt and Vinegar chips
B0058AMY74,AYSEXV27DPQ3E,5,Yummy!
B0058AMY74,AX668BUQRHI7C,4,Delicious!
B0058AMY74,A3MPHBL698EET7,5,"Lightly salted, yet tasty"
B0058AMY74,A1LA5T5SXLGFZQ,5,YUMMY!
B0058AMY74,A2YKWYC3WQJX5J,5,Caution: Kettle Chips are addictive!
B0058AMY74,A1JBB01LAK69LV,4,The chip with a kiss of salt
B0058AMY74,AKMEY1BSHSDG7,5,Crunch. Wow!
B0058AMY74,A2F7GUZ4UMVHFL,5,Great strong flavor
B0058AMY74,A3RO3CGZ9MWA1I,5,yummy for your tummy
B0058AMY74,A37D5847LN3WQ,4,Best Chips Out There!
B0058AMY74,A1GV4HEM6XZC06,5,These chips tasted good
B0058AMY74,ABCXJIXC6Q6EB,5,awesome chips
B0058AMY74,A3MTY0ZE9WYJHL,3,I dont know if...
B0058AMY74,A3E9OJWHMXMYYF,5,Delicious!
B0058AMY74,A2PYL0PSX5MQYQ,2,Kettle Foods Spicy Thai Chips
B0058AMY74,A2J4K5SCKZH38C,1,Expired stock
B0058AMY74,ADS5APY1NKTL4,5,these potato chips are yummy....
B0058AMY74,AKGQ6RM68SQY1,1,ONLY awful because SOMETIMES they are awful
B0058AMY74,A3TA1UJWRJF9NC,4,4 Stars for price and taste
B0058AMY74,A3M174IC0VXOS2,5,"CRISPY, CRUNCHY, AND ROBUST"
B0058AMY74,A2FVD05Z2FYW1P,4,Tangy and delicious snack
B0058AMY74,A3M2VGWFJGRUOH,5,Best Chip
B0058AMY74,A28HKCWJ7YF2AI,3,Not low salt
B0058AMY74,A36QQYEW0AMJEO,5,Best Chips I've Ever Tasted
B0058AMY74,A1IVFBJA9KAI1M,4,Tasty!
B0058AMY74,A16Q0OV7CIPQC0,5,Love the smaller bags!
B0058AMY74,A2OL5WLCNZVD9K,3,Things you need to know
B0058AMY74,A1I29JSIGJNWKH,5,I made a mistake.....
B0058AMY74,A28870VSBU9LDQ,3,Ok but Miss Vickie's Are Better
B0058AMY74,A2Y0FKOY6WE0NQ,3,"Do they have to ""bite back""?"
B0058AMY74,ACJW2YSBG2HA1,4,These chips are awesome if not best but....
B0058AMY74,A1J5HHOPXZ6UNF,4,kettle chips
B0058AMY74,A2W1A5GK4A03ZT,5,GREAT DEAL
B000ST9GCQ,A1ZH9LWMX5UCFJ,4,pretty good for an instant
B000ST9GCQ,A2TXMYYGSZCSZ1,5,Great Tasting!
B000ST9GCQ,A1PI8VBCXXSGC7,4,Great tasting instant coffee....
B000ST9GCQ,A3W4D8XOGLWUN5,4,Tasting Delight
B000ST9GCQ,A3PD8JD9L4WEII,4,Very convenient and good coffee (for instant)
B004MTPJO2,A2Y4S4CNGKF21S,5,Like crack
B0007A0PX0,A3IJIU6311RN1V,5,Delicious  & Pure
B0007A0PX0,A23ZYHOZTVFWL0,3,okay
B004VDH4BU,A1GY0FE07QFFLF,1,Design Flaw in Tuna Pop Top
B00425BQWU,A3BUWPGBC82ZB,2,Reduced to a chokable in 10 minutes
B003CJJKL6,A3I5YPJZMTG1QO,4,"Good, but I like Jacobs Kronung as much for LESS money"
B0026MIT4O,ATJN4KEHJBOC8,5,Yummy bars!  Very happy with them.
B000121BY6,A281NPSIMI1C2R,5,I fell in love in Paris
B000121BY6,A6GMEO3VRY51S,5,Orange delight!
B000F0BXC4,AZ8XMXF7MSJPB,5,GREAT PRODUCT
B000F0BXC4,A371KJHSSQ1TWT,4,Great Angel Hair option for GF pasta
B0007ZNW1W,A1TMNIGFVJ32JL,5,The Only Thing Better Than . . .
B0007ZNW1W,A3GTHBGPYBTB1J,5,Straight from Jamaica
B0007ZNW1W,A54Q23KJDSWWR,5,Conscientious Seller
B0007ZNW1W,AASDC50X3QHYX,5,the.best.coffee.ever
B0007ZNW1W,A2ZPKV563FR4NS,5,Jamaican all the way!
B0007ZNW1W,AHG1X8SCKAVAU,5,"I don't even like coffee, but I LOVE this!"
B0007ZNW1W,A331TXDQ3NFCHG,3,so so
B0007ZNW1W,A22OICJE7B2CE0,2,Jablum leaves me nonplused...
B0007ZNW1W,A9Q0F94C8NMVZ,3,Nothing to write home about
B0007ZNW1W,AMRGQ0SDOOMLQ,3,Nothing special
B0007ZNW1W,AJQZGRNYW75B9,1,I did not like it.
B003ZFVODY,AJ94Y22SUFCGU,5,great stuff
B005HGOIQ4,A2HYHT45PHNIIG,5,A Qualified 5
B005HGOIQ4,A1IU7S4HCK1XK0,5,"Great in Thai recipes or curries, low glycemic though it is sucrose"
B005HGOIQ4,A1QCZQTJNK3MU,5,be aware of teh blonde
B005HGOIQ4,A830NL2LWO3TV,5,The perfect low-glycemic sweetener for baking!
B005HGOIQ4,A2UCZAWAN5QMJQ,5,Love this stuff
B005HGOIQ4,A2L00YZBDOOM8N,5,A real substitue
B005HGOIQ4,A3SWCA2NEHRL0Z,3,Meh.
B001JYVT60,A3NMA7RSO2HMBG,4,Doesn't last long for agressive chewers
B001JYVT60,A2XAKGRUHIE2ZA,4,"Dog really likes, but they go fast."
B000E5ILGQ,A1LZJZIHUPLDV4,5,Vegan Natural Kosher Choice
B000E5ILGQ,A106ZCP7RSXMRU,4,Hearty satisfying and tasty
B000E5ILGQ,A3M3CXC2I4JW9T,2,Wanted to like
B003KV7V1C,A62KCY1O252N1,5,Best store bought jerky i've found
B003KV7V1C,A2NI95Y8UNE85D,5,Heavenly Heat
B003KV7V1C,A37XRRE5STW4IV,3,Good product if eaten quickly.
B003KV7V1C,A7PPSGWM6385B,5,Execellent
B0000TLEEW,A3M174IC0VXOS2,5,JUST LIKE GRANDMOTHER USED TO........
B0000TLEEW,A1UD24NCOCUV97,5,The best fruit jam
B0000TLEEW,A3TSQVDK4TZ1VD,2,little flavor
B001EPQ4HS,A1K82R24ROO2I7,5,Delicious AND decorative!
B003EIWXF0,A28WBCAWHZXTR9,2,Never tasted anything like it in Germany....
B001E5DWWS,A914TQVHI872U,5,Phenomenal baking ingredient...
B001E5DWWS,A2OCDK0BOW6UCY,5,A Baking Essential
B001E5DWWS,A2DR6AFTT4LZ7S,5,Great deal -
B000YSS7EO,A2V9INB3YNERSI,5,HAPPYBELLIES for Happy Tummies!!
B000YSS7EO,A1LYZF2VZCJR51,5,Bellies- The Best cereal!
B000YSS7EO,AGPCDJRRNAA11,1,Toxic Hexane used in extraction of DHA
B000YSS7EO,A3P9MK4EKMA892,5,Great Cereal!
B000YSS7EO,A316PEISP38C8O,2,"Not the best, but okay"
B000YSS7EO,A2BT4NQWOUS5C0,5,Only cereal my son will eat!
B000YSS7EO,A219WUOP4BNUX1,5,The only cereal I would buy for my baby!
B000YSS7EO,AECQLWLETPUFZ,5,Baby enjoys first food
B000YSS7EO,A20P8VC55KPPCT,5,Love the Probiotics!
B000YSS7EO,AEXV0U23G2GTY,5,perfect baby cereal
B000YSS7EO,A2H86U6D8IIPF8,4,Cereal is good
B000YSS7EO,A14PRKDGZDT8JS,5,healthy and they love it
B000YSS7EO,AM188RARFCUSA,5,She loves her Happy Bellies oatmeal
B000YSS7EO,A3NXCL9NJTL3TF,5,Love
B000YSS7EO,A14PRKDGZDT8JS,5,the babies love it
B000YSS7EO,A2H86U6D8IIPF8,4,We love this cereal for our baby
B000YSS7EO,A32TYCJ4JJVCIM,5,Pre and Probiotics Make the Difference!
B000YSS7EO,A58F10T4OE58C,5,DHA and probiotics puts this cereal way above others
B000YSS7EO,API5JLBRT6FIN,2,multigrain version does not appeal to either of my twins
B000YSS7EO,AGPCDJRRNAA11,1,Rice and Oatmeal Cereals - Toxic Hexane
B002WKP6W8,A39H1WPTI8EPUA,2,Healthy treats they will hate
B000XQ6RLM,A3FGVNVERPQUAU,5,High quality dog food!
B001FXLLEK,A2DB720I9XRX7K,5,"Great-tasting, all natural cereal"
B004XG2H6W,A3T0OTH5072YRE,3,True Lemon Lemonade
B004XG2H6W,AR83I6O2R29TP,1,"Bitter, empty taste"
B000NV9CB4,A31BD4RXCON7QO,2,Mehh!
B004ZY4TK4,A4IL0CLL27Q33,1,Buyer beware
B0078DQG00,A34HB1897MDSD9,5,Great Taste
B0055K9Y84,ARRLW107H4HCB,5,Addictive
B001T4ZOK2,A2QSKQYEA493BY,5,Wonderful gold food paint
B001T4ZOK2,AKLT9KJIBWAIV,1,NOT metallic
B001T4ZOK2,A2EN37RUJTLFYL,2,not the same
B001T4ZOK2,A3PJD1PGZXD5TF,5,"Lovely color, great to work with"
B001T4ZOK2,A14UUJMRQ6ULRV,5,Just what I needed
B001T4ZOK2,AYJ33PQ0H8A7P,1,"Is this a joke? If I could give it a 0, I would."
B001T4ZOK2,A1K0TEFCRCKU9B,5,"Blue Pearl Sheen, AmeriColor"
B001T4ZOK2,AUHEZA8AYSXOE,5,Love it
B001T4ZOK2,AKGIHE73N0HJW,5,Love this product works amazing!!!
B003TIWR74,A1P1DYV98MBXM4,4,"Good gum, tastier then you would have thought"
B000MF9SLU,AAF3ECYTDXIA7,4,Giant Chewy Sweet Tarts
B001EO7I38,A1FP5ZLSKR07SU,5,One of the Better Brands of Dolmas
B001EO7I38,AOSV7VXZQ1EI2,5,Wonderful
B001EO7I38,A1O1OQ5VS0OCNI,4,Vine leaves tastes good
B001EO7I38,AREOHWLWVX0A8,4,I am somwhat disappointed by the amount of oil in the product.
B0000TVZJG,A32EOHLFZYXJEP,4,"Cooks quickly, tastes great"
B00283A8MC,A2AM4UJIK0YDUO,5,Back to Nature Granola on the Go Wild Blueberry Walnut with Flax Seed
B000FPGZ3Q,AVVOI4D23LP1J,5,Munchkin Love
B000E671W0,A3FKGKUCI3DG9U,5,A Visit to the Peppermint Room
B000E671W0,A26A64X86VL1R4,5,Refreshing and wholesome!
B000E671W0,A2SZWFJX0783BF,4,Wow is that ever intense!
B000E671W0,A24NDM8VZ4VNU8,5,Wonderful
B000E671W0,AHV9XJHC0DRTC,5,Highly recommended!
B000E671W0,A141TRXBX5YZ7A,5,"a great, simple tea!"
B0036ZF5RE,A3M922QSBYYXR,5,These are awesome!
B0002ML8D4,A2IYLMDQGBB4VG,2,didn't work for my dogs
B0002ML8D4,A3HPCRD9RX351S,5,A Premium Dog Food
B004NDV46E,A3NID9D9WMIV01,4,Pink Lemonade: possibly best flavored Emergen-C yet
B004NDV46E,A33PLZ7SD5MCG0,5,Works better than Airborne
